Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,cp_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
GA,1,719,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,720,12455,4,9638,1944,825,0,20463,9746,4,4,4,48,-,4.9003ns,-,-,-,-,13,-,-
GA,1,721,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,722,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,723,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,724,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,725,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,726,15522,4,11739,2328,1405,0,25633,11985,4,4,4,50,-,7.4322ns,-,-,-,-,13,-,-
GA,1,727,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,728,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,729,11673,3,8878,1662,1094,0,20249,9542,4,4,4,39,-,4.9127ns,-,-,-,-,11,-,-
GA,1,730,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,731,11673,3,8878,1662,1094,0,20249,9542,4,4,4,39,-,4.9127ns,-,-,-,-,11,-,-
GA,1,732,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,733,12455,4,9638,1944,825,0,20463,9746,4,4,4,48,-,4.9003ns,-,-,-,-,13,-,-
GA,1,734,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,735,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,736,,,,,,,,,,,,,,,,,,,,,
GA,1,737,11551,3,9428,1410,691,0,19248,9182,3,3,3,22,0,5.9653ns,-,-,-,-,10,-,-
GA,1,738,10568,3,7330,1956,1223,0,17996,8401,4,4,4,59,-,4.4498ns,-,-,-,-,11,-,-
GA,1,739,12265,3,8805,2124,1295,0,19560,9190,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,740,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,741,,,,,,,,,,,,,,,,,,,,,
GA,1,742,12896,4,9935,1716,1185,0,21924,10482,4,4,4,60,0,5.3194ns,-,-,-,-,17,-,-
GA,1,743,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,744,11056,3,8598,1626,806,0,19025,9027,3,3,3,26,0,6.0353ns,-,-,-,-,10,-,-
GA,1,745,11749,5,8367,1728,1580,0,21473,10076,5,5,5,74,0,6.8725ns,-,-,-,-,18,-,-
GA,1,746,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,747,12241,3,8805,2124,1271,0,19564,9186,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,748,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,749,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,750,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,751,7938,3,5006,1956,935,0,13351,6298,4,4,4,41,-,5.6ns,-,-,-,-,11,-,-
GA,1,752,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,753,12265,3,8805,2124,1295,0,19560,9190,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,754,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,755,10568,3,7330,1956,1223,0,17996,8401,4,4,4,59,-,4.4498ns,-,-,-,-,11,-,-
GA,1,756,13019,5,10246,1746,958,0,21912,10371,6,6,6,69,-,5.2097ns,-,-,-,-,19,-,-
GA,1,757,10391,5,7390,1956,974,0,16787,7911,6,6,6,71,-,4.6931ns,-,-,-,-,19,-,-
GA,1,758,10568,3,7330,1956,1223,0,17996,8401,4,4,4,59,-,4.4498ns,-,-,-,-,11,-,-
GA,1,759,12265,3,8805,2124,1295,0,19560,9190,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,760,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,761,12265,3,8805,2124,1295,0,19560,9190,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,762,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,763,7938,3,5006,1956,935,0,13351,6298,4,4,4,41,-,5.6ns,-,-,-,-,11,-,-
GA,1,764,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,765,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,766,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,767,12265,3,8805,2124,1295,0,19560,9190,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,768,,,,,,,,,,,,,,,,,,,,,
GA,1,769,10628,3,8293,1524,770,0,17036,8107,3,3,3,41,0,4.6397ns,-,-,-,-,9,-,-
GA,1,770,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,771,13269,3,10936,1524,770,0,21668,10322,3,3,3,39,0,4.856ns,-,-,-,-,9,-,-
GA,1,772,12265,3,8805,2124,1295,0,19560,9190,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,773,12241,3,8805,2124,1271,0,19564,9186,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,774,7932,5,5177,1848,878,0,13154,6220,5,5,5,29,-,6.2367ns,-,-,-,-,26,-,-
GA,1,775,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,776,8517,4,5359,1956,1156,0,14252,6689,5,5,5,46,-,6.1667ns,-,-,-,-,15,-,-
GA,1,777,9081,5,6153,1926,956,0,14715,6949,5,5,5,46,0,4.7097ns,-,-,-,-,18,-,-
GA,1,778,11681,3,8738,2040,864,0,19675,9346,4,4,4,39,-,5.5785ns,-,-,-,-,11,-,-
GA,1,779,12241,3,8805,2124,1271,0,19564,9186,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,780,7938,3,5006,1956,935,0,13351,6298,4,4,4,41,-,5.6ns,-,-,-,-,11,-,-
GA,1,781,10628,3,8293,1524,770,0,17036,8107,3,3,3,41,0,4.6397ns,-,-,-,-,9,-,-
GA,1,782,8842,5,6153,1728,916,0,14492,6883,5,5,5,45,0,4.447ns,-,-,-,-,18,-,-
GA,1,783,,,,,,,,,,,,,,,,,,,,,
GA,1,784,7938,3,5006,1956,935,0,13351,6298,4,4,4,41,-,5.6ns,-,-,-,-,11,-,-
GA,1,785,11894,4,8280,1956,1591,0,20711,9583,5,5,5,67,-,6.4238ns,-,-,-,-,15,-,-
GA,1,786,7938,3,5006,1956,935,0,13351,6298,4,4,4,41,-,5.6ns,-,-,-,-,11,-,-
GA,1,787,9081,5,6153,1926,956,0,14715,6949,5,5,5,46,0,4.7097ns,-,-,-,-,18,-,-
GA,1,788,10628,3,8293,1524,770,0,17036,8107,3,3,3,41,0,4.6397ns,-,-,-,-,9,-,-
GA,1,789,12241,3,8805,2124,1271,0,19564,9186,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,790,8517,4,5359,1956,1156,0,14252,6689,5,5,5,46,-,6.1667ns,-,-,-,-,15,-,-
GA,1,791,10628,3,8293,1524,770,0,17036,8107,3,3,3,41,0,4.6397ns,-,-,-,-,9,-,-
GA,1,792,8910,3,6785,1410,691,0,14616,6967,3,3,3,24,0,5.9653ns,-,-,-,-,10,-,-
GA,1,793,12241,3,8805,2124,1271,0,19564,9186,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,794,11917,5,8182,2346,1344,0,18881,8793,5,5,5,45,-,4.8681ns,-,-,-,-,25,-,-
GA,1,795,11521,5,8536,1830,1112,0,19135,8820,5,5,5,43,0,4.3731ns,-,-,-,-,18,-,-
GA,1,796,12265,3,8805,2124,1295,0,19560,9190,3,3,3,41,0,4.8681ns,-,-,-,-,9,-,-
GA,1,797,9081,5,6153,1926,956,0,14715,6949,5,5,5,46,0,4.7097ns,-,-,-,-,18,-,-
GA,1,798,8276,3,5800,1626,826,0,13824,6575,3,3,3,24,0,6.0353ns,-,-,-,-,10,-,-
GA,1,799,13019,5,10246,1746,958,0,21912,10371,6,6,6,69,-,5.2097ns,-,-,-,-,19,-,-
GA,1,800,18348,7,15336,2070,895,0,30399,14548,7,7,7,47,-,5.0397ns,-,-,-,-,27,-,-
GA,1,801,11202,7,8329,1992,807,14,19359,9195,8,8,8,60,-,4.4461ns,-,-,-,-,35,-,-
GA,1,802,,,,,,,,,,,,,,,,,,,,,
GA,1,803,13109,5,10174,1872,994,0,21952,10377,6,6,6,69,-,4.7097ns,-,-,-,-,19,-,-
GA,1,804,13119,8,9607,2178,1257,0,20953,9729,9,9,9,77,-,5.1047ns,-,-,-,-,30,-,-
GA,1,805,14214,7,11226,1992,931,0,24143,11471,8,8,8,65,-,5.3247ns,-,-,-,-,23,-,-
GA,1,806,11502,9,8311,2076,1036,4,18810,8777,9,9,9,75,0,5.1979ns,-,-,-,-,36,-,-
GA,1,807,14557,8,11290,1992,1184,4,23951,11004,9,9,9,87,-,5.2519ns,-,-,-,-,29,-,-
GA,1,808,11052,8,7253,2112,1575,10,19587,8925,10,10,10,102,-,4.1247ns,-,-,-,-,32,-,-
GA,1,809,12576,4,10167,1728,654,0,20444,9704,4,4,4,27,-,4.4781ns,-,-,-,-,17,-,-
GA,1,810,8332,8,5194,1866,1202,4,14465,6734,8,8,8,66,-,6.2367ns,-,-,-,-,33,-,-
GA,1,811,18593,9,14197,2280,2002,4,33259,15500,9,9,9,110,-,6.3941ns,-,-,-,-,29,-,-
GA,1,812,13414,8,9681,2070,1575,10,22602,10318,8,8,8,78,-,4.5565ns,-,-,-,-,33,-,-
GA,1,813,,,,,,,,,,,,,,,,,,,,,
GA,1,814,12464,4,9524,1860,1048,0,20620,9881,4,4,4,32,-,5.0329ns,-,-,-,-,19,-,-
GA,1,815,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,816,16157,7,13193,1956,945,4,27168,12898,7,7,7,59,0,5.2146ns,-,-,-,-,27,-,-
GA,1,817,15159,7,11586,2190,1317,0,24804,11531,7,7,7,66,-,4.7718ns,-,-,-,-,30,-,-
GA,1,818,10464,8,6100,2700,1567,0,17554,8086,10,10,10,97,-,4.4631ns,-,-,-,-,32,-,-
GA,1,819,14407,3,12120,1554,698,0,25748,12273,4,4,4,35,-,5.7714ns,-,-,-,-,11,-,-
GA,1,820,11773,5,8937,1860,928,0,19887,9410,5,5,5,48,0,4.7097ns,-,-,-,-,18,-,-
GA,1,821,17832,8,14076,1992,1646,4,30441,13896,9,9,9,114,-,5.3ns,-,-,-,-,29,-,-
GA,1,822,,,,,,,,,,,,,,,,,,,,,
GA,1,823,12687,6,9498,2088,1029,0,21786,10364,7,7,7,72,-,4.8597ns,-,-,-,-,26,-,-
GA,1,824,11773,5,8937,1860,928,0,19887,9410,5,5,5,48,0,4.7097ns,-,-,-,-,18,-,-
GA,1,825,,,,,,,,,,,,,,,,,,,,,
GA,1,826,11882,5,7953,2370,1488,0,19145,8871,6,6,6,71,-,4.9431ns,-,-,-,-,19,-,-
GA,1,827,13531,5,9980,1848,1603,10,25007,11585,6,6,6,90,-,6.0354ns,-,-,-,-,15,-,-
GA,1,828,,,,,,,,,,,,,,,,,,,,,
GA,1,829,7907,8,4640,2088,1115,10,13429,6204,8,8,8,54,-,5.0315ns,-,-,-,-,36,-,-
GA,1,830,14011,9,10858,1998,1063,4,23182,10718,10,10,10,88,-,5.3597ns,-,-,-,-,31,-,-
GA,1,831,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,832,14557,8,11290,1992,1184,4,23951,11004,9,9,9,87,-,5.2519ns,-,-,-,-,29,-,-
GA,1,833,14407,3,12120,1554,698,0,25748,12273,4,4,4,35,-,5.7714ns,-,-,-,-,11,-,-
GA,1,834,11259,8,8074,2070,1050,10,17999,8257,8,8,8,55,-,4.3065ns,-,-,-,-,33,-,-
GA,1,835,10834,3,8372,1410,1004,0,18793,9003,3,3,3,48,0,4.962ns,-,-,-,-,10,-,-
GA,1,836,13856,4,11141,1878,794,0,24785,11839,5,5,5,43,-,5.1088ns,-,-,-,-,18,-,-
GA,1,837,13665,7,10500,1866,1227,10,23162,10774,7,7,7,62,-,4.8631ns,-,-,-,-,26,-,-
GA,1,838,11838,3,9463,1554,782,0,20511,9764,4,4,4,39,-,4.5161ns,-,-,-,-,11,-,-
GA,1,839,15702,5,13307,1638,723,0,26621,12691,5,5,5,34,-,5.5315ns,-,-,-,-,14,-,-
GA,1,840,14009,4,11586,1632,758,0,24019,11431,4,4,4,33,0,5.1743ns,-,-,-,-,12,-,-
GA,1,841,11303,6,7390,2052,1753,4,20582,9482,7,7,7,104,-,4.7164ns,-,-,-,-,18,-,-
GA,1,842,14407,3,12120,1554,698,0,25748,12273,4,4,4,35,-,5.7714ns,-,-,-,-,11,-,-
GA,1,843,13531,5,9980,1848,1603,10,25007,11585,6,6,6,90,-,6.0354ns,-,-,-,-,15,-,-
GA,1,844,13778,3,10889,1662,1170,0,24148,11243,4,4,4,57,-,5.3325ns,-,-,-,-,11,-,-
GA,1,845,9537,6,7029,1452,962,4,16616,7924,7,7,7,90,-,4.962ns,-,-,-,-,18,-,-
GA,1,846,11638,5,9159,1746,669,14,19997,9512,6,6,6,50,-,4.9127ns,-,-,-,-,19,-,-
GA,1,847,11838,3,9463,1554,782,0,20511,9764,4,4,4,39,-,4.5161ns,-,-,-,-,11,-,-
GA,1,848,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,849,14226,3,11980,1518,706,0,25536,12149,3,3,3,22,0,5.7714ns,-,-,-,-,10,-,-
GA,1,850,10834,3,8372,1410,1004,0,18793,9003,3,3,3,48,0,4.962ns,-,-,-,-,10,-,-
GA,1,851,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,852,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,853,11838,3,9463,1554,782,0,20511,9764,4,4,4,39,-,4.5161ns,-,-,-,-,11,-,-
GA,1,854,17741,5,14466,1866,1346,0,29744,13835,5,5,5,63,-,5.5605ns,-,-,-,-,14,-,-
GA,1,855,14304,3,11880,1554,833,0,25337,12075,4,4,4,37,-,5.7714ns,-,-,-,-,11,-,-
GA,1,856,14407,3,12120,1554,698,0,25748,12273,4,4,4,35,-,5.7714ns,-,-,-,-,11,-,-
GA,1,857,11838,3,9463,1554,782,0,20511,9764,4,4,4,39,-,4.5161ns,-,-,-,-,11,-,-
GA,1,858,11838,3,9463,1554,782,0,20511,9764,4,4,4,39,-,4.5161ns,-,-,-,-,11,-,-
GA,1,859,10834,3,8372,1410,1004,0,18793,9003,3,3,3,48,0,4.962ns,-,-,-,-,10,-,-
GA,1,860,9476,6,6132,2052,1214,4,16093,7503,7,7,7,74,-,5.5785ns,-,-,-,-,18,-,-
GA,1,861,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,862,9294,6,6889,1434,894,4,16198,7732,6,6,6,73,0,6.2553ns,-,-,-,-,17,-,-
GA,1,863,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,864,9294,6,6889,1434,894,4,16198,7732,6,6,6,73,0,6.2553ns,-,-,-,-,17,-,-
GA,1,865,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,866,9537,6,7029,1452,962,4,16616,7924,7,7,7,90,-,4.962ns,-,-,-,-,18,-,-
GA,1,867,14304,3,11880,1554,833,0,25337,12075,4,4,4,37,-,5.7714ns,-,-,-,-,11,-,-
GA,1,868,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,869,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,870,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,871,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,872,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,873,14304,3,11880,1554,833,0,25337,12075,4,4,4,37,-,5.7714ns,-,-,-,-,11,-,-
GA,1,874,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,875,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,876,15331,6,12192,2106,966,0,24706,11632,7,7,7,67,-,5.1279ns,-,-,-,-,21,-,-
GA,1,877,14119,3,11740,1518,837,0,25105,11945,3,3,3,24,0,5.9653ns,-,-,-,-,10,-,-
GA,1,878,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,879,14119,3,11740,1518,837,0,25105,11945,3,3,3,24,0,5.9653ns,-,-,-,-,10,-,-
GA,1,880,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,881,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,882,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,883,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,884,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,885,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,886,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,887,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,888,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,889,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,890,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,891,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,892,9166,3,7012,1446,667,0,15403,7449,4,4,4,41,-,4.962ns,-,-,-,-,11,-,-
GA,1,893,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,894,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,895,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,896,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,897,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,898,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,899,8435,3,5975,1626,806,0,14136,6656,3,3,3,28,0,6.0353ns,-,-,-,-,10,-,-
GA,1,900,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,901,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,902,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,903,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,904,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,905,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,906,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,907,9912,3,6842,1626,1385,0,18082,8327,3,3,3,59,0,4.95ns,-,-,-,-,10,-,-
GA,1,908,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,909,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,910,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,911,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,912,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,913,8435,3,5975,1626,806,0,14136,6656,3,3,3,28,0,6.0353ns,-,-,-,-,10,-,-
GA,1,914,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,915,8326,3,5866,1626,806,0,14506,7009,3,3,3,28,0,6.2367ns,-,-,-,-,10,-,-
GA,1,916,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,917,8735,5,5987,1632,1063,4,14944,6971,5,5,5,49,0,6.0353ns,-,-,-,-,18,-,-
GA,1,918,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,919,8435,3,5975,1626,806,0,14136,6656,3,3,3,28,0,6.0353ns,-,-,-,-,10,-,-
GA,1,920,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,921,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,922,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,923,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,924,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,925,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,926,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,927,11618,4,8996,1794,804,0,18976,8793,4,4,4,24,0,4.594ns,-,-,-,-,11,-,-
GA,1,928,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,929,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,930,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,931,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,932,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,933,13150,4,9850,1848,1404,0,23047,10775,4,4,4,48,0,5.5938ns,-,-,-,-,12,-,-
GA,1,934,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,935,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,936,8435,3,5975,1626,806,0,14136,6656,3,3,3,28,0,6.0353ns,-,-,-,-,10,-,-
GA,1,937,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,938,,,,,,,,,,,,,,,,,,,,,
GA,1,939,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,940,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,941,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,942,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,943,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,944,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,945,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,946,9614,4,6729,1848,1009,0,16463,7859,4,4,4,28,0,5.5895ns,-,-,-,-,12,-,-
GA,1,947,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,948,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,949,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,950,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,951,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,952,8435,3,5975,1626,806,0,14136,6656,3,3,3,28,0,6.0353ns,-,-,-,-,10,-,-
GA,1,953,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,954,8828,1,7674,966,168,0,14075,6903,1,1,1,20,0,5.0053ns,-,-,-,-,1,-,-
GA,1,955,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,956,8435,3,5975,1626,806,0,14136,6656,3,3,3,28,0,6.0353ns,-,-,-,-,10,-,-
GA,1,957,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
GA,1,958,8981,3,6872,1410,671,0,15171,7319,3,3,3,28,0,5.9653ns,-,-,-,-,10,-,-
